t	x1	y1	x2	y2	x3	y3
1.02023518516007	0.985200848038781	0.228187378308016	-0.0318014707478533	0.0294461723127985	-0.953399367088575	-0.257633550620814
1.02023518516007	0.985200848038781	0.228187378308016	-0.0318014707478533	0.0294461723127985	-0.953399367088575	-0.257633550620814
1.02023518516007	0.985200848038781	0.228187378308016	-0.0318014707478533	0.0294461723127985	-0.953399367088575	-0.257633550620814
1.04373234638721	0.974872266102354	0.238493605596761	-0.00987168284644819	0.00915378975280933	-0.965000572818581	-0.24764739534957
1.07833359460184	0.958455277825484	0.253378118413473	0.0223989518049924	-0.0207566871729389	-0.98085421884714	-0.232621431240534
1.11871639811297	0.937396057494767	0.270201625254533	0.0601891451384539	-0.0555028511892111	-0.997585191446056	-0.214698774065322
1.16922724677775	0.90802785104955	0.290165338151635	0.107952694507982	-0.0983150001202482	-1.01598053386526	-0.191850338031387
1.22568705658191	0.871020507848435	0.310596996229126	0.162418453886106	-0.144667838584597	-1.03343894947767	-0.165929157644529
1.22568705658191	0.871020507848435	0.310596996229126	0.162418453886106	-0.144667838584597	-1.03343894947767	-0.165929157644529
1.27528560240216	0.834740775292155	0.326393105896538	0.211524690730668	-0.183441241063752	-1.04626545326997	-0.142951864832786
1.27528560240216	0.834740775292155	0.326393105896538	0.211524690730668	-0.183441241063752	-1.04626545326997	-0.142951864832786
1.32149604733407	0.797732353444544	0.338813223441297	0.258510492761904	-0.217369748664684	-1.05624283299149	-0.121443474776613
1.32149604733407	0.797732353444544	0.338813223441297	0.258510492761904	-0.217369748664684	-1.05624283299149	-0.121443474776613
1.36416547419134	0.760860650256153	0.347897340142953	0.302999043070967	-0.246361719577339	-1.06385967968546	-0.101535620565614
1.36416547419134	0.760860650256153	0.347897340142953	0.302999043070967	-0.246361719577339	-1.06385967968546	-0.101535620565614
1.4024763437575	0.72564728176243	0.353776705611475	0.343805573298505	-0.270135005068573	-1.06945284103617	-0.0836417005429012
1.4024763437575	0.72564728176243	0.353776705611475	0.343805573298505	-0.270135005068573	-1.06945284103617	-0.0836417005429012
1.43440891625639	0.694878932362163	0.356824101011304	0.378367459137548	-0.288103348311158	-1.07324637715562	-0.0687207527001459
1.43440891625639	0.694878932362163	0.356824101011304	0.378367459137548	-0.288103348311158	-1.07324637715562	-0.0687207527001459
1.44752632896337	0.681893866899865	0.357549470957698	0.392687337887879	-0.294958621364743	-1.07458119031248	-0.0625908495929549
1.44752632896337	0.681893866899865	0.357549470957698	0.392687337887879	-0.294958621364743	-1.07458119031248	-0.0625908495929549
1.44752632896337	0.681893866899865	0.357549470957698	0.392687337887879	-0.294958621364743	-1.07458119031248	-0.0625908495929549
1.46603983729038	0.66324935684927	0.358024818522939	0.412997655596645	-0.304085628790803	-1.07624699778552	-0.053939189732136
1.48804607128415	0.640639835861417	0.357723703077229	0.437258848373927	-0.314068144601308	-1.07789866935488	-0.0436555584759204
1.51928716730382	0.607807388649226	0.35561298318852	0.471831067833865	-0.326555610556696	-1.07963844129022	-0.0290573726318232
1.55793634402283	0.566225212893712	0.350161206853958	0.514594684095205	-0.339162033842793	-1.08081988140955	-0.0109991730111644
1.55793634402283	0.566225212893712	0.350161206853958	0.514594684095205	-0.339162033842793	-1.08081988140955	-0.0109991730111644
1.55793634402283	0.566225212893712	0.350161206853958	0.514594684095205	-0.339162033842793	-1.08081988140955	-0.0109991730111644
1.55793634402283	0.566225212893712	0.350161206853958	0.514594684095205	-0.339162033842793	-1.08081988140955	-0.0109991730111644
1.55793634402283	0.566225212893712	0.350161206853958	0.514594684095205	-0.339162033842793	-1.08081988140955	-0.0109991730111644
1.55793634402283	0.566225212893712	0.350161206853958	0.514594684095205	-0.339162033842793	-1.08081988140955	-0.0109991730111644
1.55793634402283	0.566225212893712	0.350161206853958	0.514594684095205	-0.339162033842793	-1.08081988140955	-0.0109991730111644
