t	x1	y1	x2	y2	x3	y3
0	-22	-8	6	-13	8	12
0.1	-21.9999907155801	-7.99999895300613	5.99999454967913	-12.9999909897194	7.99999616590092	11.9999899427256
0.3	-21.9999164400986	-7.99999057703414	5.9999509470514	-12.9999189073317	7.99996549304723	11.9999094843659
0.7	-21.9995450594427	-7.99994869661279	5.99973293229312	-12.9995584915716	7.99981212714961	11.9995071881844
1.5	-21.9979109202254	-7.99976441164224	5.99877363528567	-12.997972586553	7.99913728493968	11.9977369981952
3.1	-21.9910761108383	-7.99899356901431	5.9947614632113	-12.9913392833371	7.99631464762697	11.9903328523514
6.3	-21.963123447895	-7.99583986633156	5.97835437732922	-12.9642067893336	7.98476907056574	11.9600466556652
12.1654904716806	-21.8622186077503	-7.98443999706049	5.91915022641922	-12.8662094524904	7.9430683813311	11.8506494495509
18.5924810633068	-21.67700613237	-7.96345106701405	5.81057586552618	-12.6861123087755	7.86643026684382	11.6495633757895
25.7076126261016	-21.3788219433354	-7.92947877648308	5.63604919068454	-12.3955364036155	7.74277275265085	11.3250151800986
25.7076126261016	-21.3788219433354	-7.92947877648308	5.63604919068454	-12.3955364036155	7.74277275265085	11.3250151800986
31.8786663558241	-21.038263588	-7.89039181314974	5.43716294282422	-12.0626641934655	7.60110064517576	10.9530560066152
31.8786663558241	-21.038263588	-7.89039181314974	5.43716294282422	-12.0626641934655	7.60110064517576	10.9530560066152
37.4879425707293	-20.6598206798091	-7.84657494830703	5.21675499320482	-11.6914108994577	7.44306568660427	10.5379858477647
37.4879425707293	-20.6598206798091	-7.84657494830703	5.21675499320482	-11.6914108994577	7.44306568660427	10.5379858477647
42.6137060242702	-20.2538516762096	-7.7990921835547	4.98109444326858	-11.2914324134031	7.27275723294105	10.0905245969578
42.6137060242702	-20.2538516762096	-7.7990921835547	4.98109444326858	-11.2914324134031	7.27275723294105	10.0905245969578
47.3074556665702	-19.8290301912254	-7.74883179401036	4.73545346543833	-10.8707806341667	7.09357672578705	9.61961242817711
47.3074556665702	-19.8290301912254	-7.74883179401036	4.73545346543833	-10.8707806341667	7.09357672578705	9.61961242817711
51.6075553148379	-19.3927566109994	-7.69655548036554	4.48434582159173	-10.4363095150757	6.90841078940771	9.13286499544124
51.6075553148379	-19.3927566109994	-7.69655548036554	4.48434582159173	-10.4363095150757	6.90841078940771	9.13286499544124
55.545344513432	-18.9513674169559	-7.64292390279137	4.23164728651943	-9.99388262655486	6.71972013043652	8.63680652934623
55.545344513432	-18.9513674169559	-7.64292390279137	4.23164728651943	-9.99388262655486	6.71972013043652	8.63680652934623
59.1480679140162	-18.5102681002181	-7.58851291508168	3.98067165688354	-9.54850508803717	6.52959644333458	8.13701800311885
59.1480679140162	-18.5102681002181	-7.58851291508168	3.98067165688354	-9.54850508803717	6.52959644333458	8.13701800311885
62.4403606632483	-18.0740309901865	-7.53382520672654	3.73422649696441	-9.10442040259437	6.33980449322212	7.63824560932091
62.4403606632483	-18.0740309901865	-7.53382520672654	3.73422649696441	-9.10442040259437	6.33980449322212	7.63824560932091
65.4450264842743	-17.6464752925078	-7.47929931713182	3.49465872872325	-8.6651892617429	6.15181656378457	7.14448857887473
65.4450264842743	-17.6464752925078	-7.47929931713182	3.49465872872325	-8.6651892617429	6.15181656378457	7.14448857887473
68.1834502229319	-17.2307373083661	-7.42531692053105	3.2638947452791	-8.23375822381808	5.966842563087	6.65907514434914
68.1834502229319	-17.2307373083661	-7.42531692053105	3.2638947452791	-8.23375822381808	5.966842563087	6.65907514434914
70.6758152003465	-16.8293347358516	-7.37220882336675	3.04347736904325	-7.81252212375729	5.78585736680836	6.18473094712405
70.6758152003465	-16.8293347358516	-7.37220882336675	3.04347736904325	-7.81252212375729	5.78585736680836	6.18473094712405
72.9412145990848	-16.4442271152667	-7.32025992718262	2.83460091276723	-7.40338222008325	5.60962620249945	5.72364214726588
72.9412145990848	-16.4442271152667	-7.32025992718262	2.83460091276723	-7.40338222008325	5.60962620249945	5.72364214726588
74.9977056069925	-16.0768735486435	-7.26971333572684	2.63814505666442	-7.0078011390787	5.43872849197912	5.27751447480554
74.9977056069925	-16.0768735486435	-7.26971333572684	2.63814505666442	-7.0078011390787	5.43872849197912	5.27751447480554
76.8623338497376	-15.7282882859189	-7.2207737615283	2.45470792726957	-6.62685513778708	5.27358035864938	4.84762889931538
76.8623338497376	-15.7282882859189	-7.2207737615283	2.45470792726957	-6.62685513778708	5.27358035864938	4.84762889931538
78.5511439511309	-15.3990944424158	-7.17361038818959	2.28463854608116	-6.261283901264	5.11445589633465	4.43489428945359
78.5511439511309	-15.3990944424158	-7.17361038818959	2.28463854608116	-6.261283901264	5.11445589633465	4.43489428945359
80.0791859825672	-15.0895757654081	-7.1283593331562	2.12806858659632	-5.91153777132304	4.96150717881178	4.03989710447924
80.0791859825672	-15.0895757654081	-7.1283593331562	2.12806858659632	-5.91153777132304	4.96150717881178	4.03989710447924
81.4605234995829	-14.7997261986491	-7.08512585332011	1.98494324768994	-5.57782217988353	4.81478295095915	3.66294803320365
81.4605234995829	-14.7997261986491	-7.08512585332011	1.98494324768994	-5.57782217988353	4.81478295095915	3.66294803320365
82.7082467399326	-14.529296800051	-7.04398641114267	1.85505091725943	-5.26013890233438	4.67424588279158	3.30412531347705
82.7082467399326	-14.529296800051	-7.04398641114267	1.85505091725943	-5.26013890233438	4.67424588279158	3.30412531347705
83.8344928579154	-14.2778395164224	-7.00499069504701	1.73805125652968	-4.95832372784761	4.53978825989275	2.96331442289463
83.8344928579154	-14.2778395164224	-7.00499069504701	1.73805125652968	-4.95832372784761	4.53978825989275	2.96331442289463
84.8504738304579	-14.0447473517418	-6.96816366016862	1.63350135147187	-4.67208019976414	4.41124600026997	2.64024385993276
84.8504738304579	-14.0447473517418	-6.96816366016862	1.63350135147187	-4.67208019976414	4.41124600026997	2.64024385993276
85.7390442155159	-13.8358259637571	-6.93456784819533	1.54362494143448	-4.40933318263405	4.29220102232259	2.34390103082939
85.7390442155159	-13.8358259637571	-6.93456784819533	1.54362494143448	-4.40933318263405	4.29220102232259	2.34390103082939
86.5061053797488	-13.6515372897268	-6.90444809723632	1.46794425485607	-4.17191600303704	4.18359303487075	2.07636410027337
86.5061053797488	-13.6515372897268	-6.90444809723632	1.46794425485607	-4.17191600303704	4.18359303487075	2.07636410027337
87.1747881466815	-13.487811905721	-6.87729035149918	1.40407640825575	-3.95585556453736	4.08373549746528	1.83314591603654
87.1747881466815	-13.487811905721	-6.87729035149918	1.40407640825575	-3.95585556453736	4.08373549746528	1.83314591603654
