-3	-0.999977914444339
-2.98	-0.999974955454291
-2.96	-0.99997161643368
-2.94	-0.999967864471028
-2.92	-0.999963644083133
-2.9	-0.999958900856955
-2.88	-0.999953574290369
-2.86	-0.9999475979259
-2.84	-0.999940896732191
-2.82	-0.999933389599891
-2.8	-0.999924985920794
-2.78	-0.999915586372865
-2.76	-0.999905081356306
-2.74	-0.999893350275537
-2.72	-0.999880260927751
-2.7	-0.999865670622885
-2.68	-0.999849411813971
-2.66	-0.999831313378704
-2.64	-0.999811183269005
-2.62	-0.999788811351024
-2.6	-0.999763965321966
-2.58	-0.999736399402944
-2.56	-0.999705836780511
-2.54	-0.999671978938187
-2.52	-0.999634589196729
-2.5	-0.999593047834475
-2.48	-0.999547236010973
-2.46	-0.999496646532011
-2.44	-0.999440826265871
-2.42	-0.999379285922067
-2.4	-0.999311488389206
-2.38	-0.99923686011359
-2.36	-0.999154778600156
-2.34	-0.99906457173264
-2.32	-0.998965514311995
-2.3	-0.998856823547744
-2.28	-0.998737661281981
-2.26	-0.998607121311843
-2.24	-0.998464231464458
-2.22	-0.998307950027873
-2.2	-0.998137155309532
-2.18	-0.99795065054886
-2.16	-0.997747153682243
-2.14	-0.997525294012877
-2.12	-0.997283608029128
-2.1	-0.997020534542849
-2.08	-0.996734409781326
-2.06	-0.996423494347631
-2.04	-0.996085810747905
-2.02	-0.995719452636139
-2	-0.995322266119064
-1.98	-0.99489200144425
-1.96	-0.994426276480299
-1.94	-0.99392257183181
-1.92	-0.993378225961713
-1.9	-0.992790430823055
-1.88	-0.992156224222731
-1.86	-0.991472489247367
-1.84	-0.990735948431731
-1.82	-0.989943157337042
-1.8	-0.989090502467509
-1.78	-0.988174197253784
-1.76	-0.987190290764037
-1.74	-0.986134609300737
-1.72	-0.98500282855243
-1.7	-0.983790459695336
-1.68	-0.98249278776125
-1.66	-0.981104922396736
-1.64	-0.979621780528078
-1.62	-0.978038400268192
-1.6	-0.97634838419153
-1.58	-0.97454701042723
-1.56	-0.972628123011938
-1.54	-0.970585690760272
-1.52	-0.968413504519206
-1.5	-0.966105153426907
-1.48	-0.963654066188695
-1.46	-0.96105351020817
-1.44	-0.958296570424638
-1.42	-0.955376179376232
-1.4	-0.952285120415002
-1.38	-0.949016035999865
-1.36	-0.945561441254232
-1.34	-0.941913719507702
-1.32	-0.938065158817304
-1.3	-0.934007948238846
-1.28	-0.929734193557256
-1.26	-0.925236030890767
-1.24	-0.92050518482195
-1.22	-0.915533883950545
-1.2	-0.910313980797959
-1.18	-0.90483742924282
-1.16	-0.899096204968389
-1.14	-0.893082328074703
-1.12	-0.886787892220887
-1.1	-0.880205071425861
-1.08	-0.873326160048203
-1.06	-0.86614358816857
-1.04	-0.858649947888422
-1.02	-0.850838048019372
-0.999999999999998	-0.84270079419936
-0.979999999999998	-0.834231505399131
-0.959999999999998	-0.825423651315611
-0.939999999999998	-0.816271020387856
-0.919999999999998	-0.80676772272727
-0.899999999999998	-0.796908213617644
-0.879999999999998	-0.786687334420561
-0.859999999999998	-0.776100280984975
-0.839999999999998	-0.765142712519626
-0.819999999999998	-0.753810751726469
-0.799999999999998	-0.742100965532586
-0.779999999999998	-0.730010431932974
-0.759999999999998	-0.717536760041388
-0.739999999999998	-0.704678083594146
-0.719999999999998	-0.691433123325408
-0.699999999999998	-0.677801193952875
-0.679999999999998	-0.663782202762745
-0.659999999999998	-0.649376687954394
-0.639999999999998	-0.634585829090846
-0.619999999999998	-0.619411461850941
-0.599999999999998	-0.603856090788994
-0.579999999999998	-0.587922900315987
-0.559999999999998	-0.571615763755142
-0.539999999999998	-0.554939250387684
-0.519999999999998	-0.537898630394606
-0.499999999999998	-0.520499877732922
-0.479999999999998	-0.502749670599763
-0.459999999999998	-0.484655389869765
-0.439999999999998	-0.466225115115328
-0.419999999999998	-0.44746761814471
-0.399999999999998	-0.428392354777361
-0.379999999999998	-0.409009453205572
-0.359999999999998	-0.389329700961017
-0.339999999999998	-0.369364529215606
-0.319999999999998	-0.34912599469809
-0.299999999999998	-0.328626759387008
-0.279999999999998	-0.307880067976935
-0.259999999999998	-0.286899723179115
-0.239999999999998	-0.265700058802604
-0.219999999999998	-0.244295911336456
-0.199999999999998	-0.222702589045057
-0.179999999999998	-0.200935838919761
-0.159999999999998	-0.179011813142574
-0.139999999999998	-0.156947033034085
-0.119999999999998	-0.134758351605052
-0.0999999999999976	-0.112462915931302
-0.0799999999999976	-0.090078125812344
-0.0599999999999976	-0.067621594283917
-0.0399999999999976	-0.0451111059138204
-0.0199999999999976	-0.0225645746846023
2.39391839684799E-15	2.70124764672996E-15
0.0200000000000024	0.0225645746846077
0.0400000000000024	0.0451111059138258
0.0600000000000024	0.0676215942839224
0.0800000000000024	0.0900781258123494
0.100000000000002	0.112462915931308
0.120000000000002	0.134758351605058
0.140000000000002	0.15694703303409
